"Q26","Q5Post","Student_ID","Q3Post","Q48","Intstr_Gender","Institution_ID","Calc_Grade","Instr_Age","Instr_Prep_Calc","Stud_Work","Stud_Extra","Instr_Withdraw","Instr_Fail","Instr_Pass","Q18Post_AskedQs","Q18Post_Listened","Q18Post_Applications","Q18Post_Time","Q18Post_ProblemSolver","Q18Post_Explanations","Q18Post_Appointments","Q18Post_Discouraged"
4,4,13591,4,2,1,5,NA,37,3,18,3,3,12,85,4,2,2,2,2,2,2,3
3,1,20847,1,2,1,5,NA,37,NA,NA,NA,3,12,85,1,1,1,1,1,1,1,1
2,1,20843,1,3,1,5,NA,48,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,4,13584,4,2,1,5,4,37,3,8,3,3,12,85,6,2,2,2,2,2,6,7
4,1,20846,1,3,1,5,NA,48,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
2,1,13596,4,2,1,5,3,37,8,0,0,3,12,85,6,6,6,6,6,6,6,7
4,4,13597,4,3,1,5,NA,48,3,3,3,5,10,85,4,2,6,2,4,6,2,3
2,3,13592,4,3,1,5,3,37,8,0,25.5,3,12,85,2,2,2,2,6,6,6,7
4,1,20834,1,3,1,5,NA,48,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20838,1,3,1,5,NA,37,NA,NA,NA,3,12,85,1,1,1,1,1,1,1,1
4,1,20845,1,2,1,5,NA,37,NA,NA,NA,3,12,85,1,1,1,1,1,1,1,1
4,4,13594,4,3,1,5,NA,37,3,0,18,3,12,85,6,6,6,6,6,6,6,7
4,1,20837,1,2,1,5,NA,37,NA,NA,NA,3,12,85,1,1,1,1,1,1,1,1
1,4,23053,4,1,1,5,NA,37,18,13,13,3,12,85,4,2,2,6,2,4,6,7
1,3,23054,2,1,1,5,4,37,3,13,0,3,12,85,2,2,6,2,2,6,6,7
1,3,23055,2,1,1,5,2,37,8,25.5,3,3,12,85,2,6,6,6,6,6,6,7
1,4,23056,4,1,1,5,2,48,3,8,8,5,10,85,2,2,6,2,2,6,6,7
1,1,23057,4,1,1,5,NA,37,3,13,3,3,12,85,2,2,2,2,2,2,2,7
1,4,23058,4,1,1,5,2,48,3,18,0,5,10,85,4,2,2,5,4,4,2,4
1,1,24259,1,1,1,5,NA,48,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
3,3,10853,3,3,1,21,NA,60,3,0,35,1,1,98,4,4,4,4,4,4,4,4
3,1,15579,1,2,1,21,NA,50,NA,NA,NA,5,3,92,1,1,1,1,1,1,1,1
3,3,10854,3,3,1,21,4,60,3,0,13,1,1,98,7,7,4,7,7,7,4,6
4,1,15580,1,2,1,21,NA,60,NA,NA,NA,1,1,98,1,1,1,1,1,1,1,1
2,3,10855,3,2,1,21,NA,50,3,13,3,5,3,92,4,2,4,4,5,4,6,5
3,3,10856,3,2,1,21,NA,60,3,3,13,1,1,98,2,2,2,2,2,2,2,3
3,1,10857,3,2,1,21,3.33,60,3,18,3,1,1,98,5,2,6,3,5,5,2,3
3,3,10858,3,2,1,21,NA,50,3,8,8,5,3,92,4,4,2,4,5,5,4,5
2,1,15581,1,2,1,21,NA,60,NA,NA,NA,1,1,98,1,1,1,1,1,1,1,1
2,4,10859,2,3,1,21,4,60,8,8,35,1,1,98,7,5,6,4,4,5,4,7
2,1,15582,1,3,1,21,NA,60,NA,NA,NA,1,1,98,1,1,1,1,1,1,1,1
3,3,10860,3,2,1,21,NA,60,3,8,8,1,1,98,6,6,6,6,6,6,6,7
2,3,10861,4,2,1,21,3.67,60,8,13,18,1,1,98,7,4,2,4,5,3,4,5
3,3,10862,3,2,1,21,NA,50,3,8,8,5,3,92,4,4,2,3,4,4,2,3
2,3,10863,2,2,1,21,NA,50,3,8,3,5,3,92,4,4,2,4,4,2,4,5
2,3,10864,3,3,1,21,NA,60,8,25.5,35,1,1,98,2,2,2,2,4,4,2,7
3,3,10865,3,2,1,21,NA,60,3,8,0,1,1,98,4,4,2,2,4,5,2,5
2,3,10866,2,3,1,21,NA,60,3,0,13,1,1,98,2,2,2,2,5,2,2,7
3,3,10867,2,3,1,21,NA,60,3,0,8,1,1,98,6,6,6,2,2,4,6,7
2,3,10868,2,3,1,21,4,60,3,0,25.5,1,1,98,5,5,2,4,3,3,4,4
2,3,10869,2,3,1,21,NA,50,3,8,3,5,3,92,5,5,2,2,5,5,2,5
2,3,10870,2,3,1,21,NA,50,3,8,3,5,3,92,4,4,6,3,4,4,2,3
3,3,10871,3,3,1,21,3,60,3,8,3,1,1,98,5,4,1,1,1,1,4,3
3,1,10872,3,3,1,21,3.33,60,3,8,18,1,1,98,2,2,2,4,6,4,4,7
3,3,10873,3,2,1,21,3.67,60,3,13,8,1,1,98,4,5,2,5,5,4,4,3
3,1,15583,1,2,1,21,NA,60,NA,NA,NA,1,1,98,1,1,1,1,1,1,1,1
2,2,10874,2,3,1,21,NA,60,3,8,8,1,1,98,4,4,2,2,4,5,4,3
4,4,10875,4,2,1,21,NA,50,0,8,18,5,3,92,2,2,2,4,4,2,6,7
3,1,15584,1,2,1,21,NA,60,NA,NA,NA,1,1,98,1,1,1,1,1,1,1,1
2,1,15586,1,3,1,21,NA,60,NA,NA,NA,1,1,98,1,1,1,1,1,1,1,1
4,2,10876,2,3,1,21,NA,50,3,8,3,5,3,92,4,4,6,6,6,2,2,3
3,1,10877,3,2,1,21,NA,60,3,0,8,1,1,98,2,6,6,6,6,6,6,7
3,1,15587,1,3,1,21,NA,50,NA,NA,NA,5,3,92,1,1,1,1,1,1,1,1
3,3,10878,3,2,1,21,NA,50,3,8,8,5,3,92,3,2,6,5,3,3,6,4
2,2,10879,2,3,1,21,4,60,3,3,3,1,1,98,2,2,2,2,2,2,2,3
2,1,15588,1,2,1,21,NA,50,NA,NA,NA,5,3,92,1,1,1,1,1,1,1,1
2,4,10880,2,3,1,21,NA,50,3,13,8,5,3,92,6,6,6,6,3,6,6,3
3,3,10881,3,3,1,21,3.33,60,3,8,0,1,1,98,2,2,6,2,2,2,2,7
3,1,15589,1,2,1,21,NA,50,NA,NA,NA,5,3,92,1,1,1,1,1,1,1,1
3,3,10882,3,3,1,21,NA,50,3,8,3,5,3,92,5,4,3,2,7,3,2,2
3,3,10883,3,3,1,21,NA,60,3,0,3,1,1,98,6,2,6,6,4,4,1,7
2,4,10884,4,3,1,21,NA,50,25.5,8,8,5,3,92,7,2,2,3,3,7,6,4
3,1,15590,1,3,1,21,NA,60,NA,NA,NA,1,1,98,1,1,1,1,1,1,1,1
4,2,10885,2,2,1,21,NA,50,3,8,3,5,3,92,4,4,2,2,6,2,2,2
4,2,10886,4,3,1,21,NA,60,NA,NA,NA,1,1,98,2,2,2,2,3,4,6,7
3,1,15591,1,2,1,21,NA,60,NA,NA,NA,1,1,98,1,1,1,1,1,1,1,1
3,1,15592,1,2,1,21,NA,60,NA,NA,NA,1,1,98,1,1,1,1,1,1,1,1
4,4,10887,4,3,1,21,NA,60,3,8,13,1,1,98,2,2,6,4,2,2,6,7
2,3,10888,2,2,1,21,2.67,60,8,8,0,1,1,98,4,4,4,4,5,3,2,5
2,3,10889,3,3,1,21,NA,50,3,13,25.5,5,3,92,4,2,6,5,5,4,6,5
4,3,10890,3,2,1,21,3.33,60,0,8,3,1,1,98,3,7,3,7,7,7,1,6
4,1,15593,1,2,1,21,NA,60,NA,NA,NA,1,1,98,1,1,1,1,1,1,1,1
3,1,15594,1,2,1,21,NA,60,NA,NA,NA,1,1,98,1,1,1,1,1,1,1,1
3,3,10891,3,2,1,21,NA,60,3,8,0,1,1,98,3,3,2,4,4,5,2,4
4,4,10892,4,3,1,21,NA,60,3,0,35,1,1,98,4,4,6,4,4,4,4,3
4,4,10893,4,3,1,21,4,60,8,0,18,1,1,98,2,2,2,5,4,4,2,4
3,3,10894,3,2,1,21,NA,60,3,8,0,1,1,98,4,3,2,3,5,7,4,7
3,3,10895,3,3,1,21,NA,60,3,8,3,1,1,98,4,4,6,5,5,4,2,3
2,2,10896,2,2,1,21,NA,60,3,3,18,1,1,98,4,4,2,4,5,5,2,4
3,3,10897,3,2,1,21,NA,60,0,8,3,1,1,98,3,3,2,5,5,4,2,5
4,1,15595,1,3,1,21,NA,50,NA,NA,NA,5,3,92,1,1,1,1,1,1,1,1
4,4,10898,4,3,1,21,4,60,8,0,18,1,1,98,5,2,2,2,2,4,4,5
2,3,10899,3,2,1,21,NA,50,3,13,3,5,3,92,2,2,6,6,2,2,1,3
2,1,15596,1,2,1,21,NA,50,NA,NA,NA,5,3,92,1,1,1,1,1,1,1,1
3,3,10900,3,2,1,21,NA,60,3,8,13,1,1,98,6,6,6,2,2,4,6,3
3,3,10901,3,3,1,21,NA,60,8,8,8,1,1,98,3,3,5,3,7,7,4,5
3,1,15597,1,2,1,21,NA,60,NA,NA,NA,1,1,98,1,1,1,1,1,1,1,1
2,1,10902,2,2,1,21,NA,50,3,8,3,5,3,92,4,4,2,5,5,5,2,3
4,1,15598,1,3,1,21,NA,60,NA,NA,NA,1,1,98,1,1,1,1,1,1,1,1
2,1,15599,1,2,1,21,NA,60,NA,NA,NA,1,1,98,1,1,1,1,1,1,1,1
2,1,15600,1,3,1,21,NA,50,NA,NA,NA,5,3,92,1,1,1,1,1,1,1,1
2,2,10903,2,2,1,21,NA,60,8,8,8,1,1,98,2,2,2,4,2,2,6,3
2,4,10904,4,3,1,21,NA,60,3,3,3,1,1,98,2,2,6,2,4,4,2,3
2,2,10905,2,2,1,21,NA,50,3,8,3,5,3,92,2,2,2,2,2,2,2,7
4,4,10906,4,2,1,21,3,60,3,8,35,1,1,98,2,4,2,4,4,3,4,5
2,3,10907,2,3,1,21,NA,60,0,3,3,1,1,98,5,4,2,4,4,3,4,2
3,3,10908,3,3,1,21,NA,50,3,3,18,5,3,92,2,2,2,2,2,2,2,3
3,3,10909,3,3,1,21,2.33,60,0,8,8,1,1,98,5,5,6,5,4,4,2,3
2,3,10910,3,2,1,21,NA,60,3,8,8,1,1,98,4,1,6,2,3,3,4,2
4,1,15602,1,2,1,21,NA,50,NA,NA,NA,5,3,92,1,1,1,1,1,1,1,1
2,4,10911,2,3,1,21,4,60,8,3,3,1,1,98,2,2,2,2,2,2,2,2
2,2,10912,3,2,1,21,NA,50,3,0,3,5,3,92,5,5,6,5,4,4,2,2
4,3,10913,4,2,1,21,NA,60,3,3,13,1,1,98,7,7,4,7,7,7,4,7
4,2,10914,2,2,1,21,NA,60,3,0,18,1,1,98,4,4,2,5,3,3,2,3
3,3,10915,3,2,1,21,NA,60,3,0,3,1,1,98,4,3,2,5,5,3,4,4
2,4,10916,4,3,1,21,NA,60,3,0,13,1,1,98,4,4,6,3,4,3,2,5
4,2,15604,2,2,1,21,NA,50,3,0,3,5,3,92,4,2,2,4,4,4,2,5
1,1,15578,1,1,1,21,NA,50,NA,NA,NA,5,3,92,1,1,1,1,1,1,1,1
1,4,21462,4,1,1,21,NA,50,13,35,0,5,3,92,7,6,7,7,7,7,7,7
1,2,21463,2,1,1,21,NA,60,3,0,8,1,1,98,2,2,6,2,2,2,2,3
1,3,21464,3,1,1,21,NA,50,3,13,25.5,5,3,92,6,6,6,6,6,6,6,5
1,3,21466,2,1,1,21,2.67,60,13,13,13,1,1,98,4,4,4,2,5,4,2,4
1,2,21467,2,1,1,21,4,60,8,3,18,1,1,98,7,5,2,5,5,3,2,7
1,3,21468,2,1,1,21,2.67,60,3,8,35,1,1,98,2,4,2,2,4,5,2,5
1,3,21469,3,1,1,21,3.33,60,3,8,3,1,1,98,2,2,6,2,2,2,6,7
1,3,21470,2,1,1,21,NA,60,3,13,8,1,1,98,6,6,6,6,6,6,6,7
1,3,21471,3,1,1,21,3.67,60,3,13,13,1,1,98,7,7,2,7,7,7,3,7
1,3,21472,2,1,1,21,4,60,3,13,0,1,1,98,6,6,6,6,6,6,6,7
1,3,21473,3,1,1,21,NA,50,3,8,3,5,3,92,6,6,2,2,6,2,6,7
1,3,21474,3,1,1,21,NA,60,3,3,13,1,1,98,5,5,4,3,3,5,2,2
1,3,21475,3,1,1,21,NA,50,3,8,25.5,5,3,92,2,2,2,2,2,4,6,3
1,4,21476,4,1,1,21,NA,60,3,13,3,1,1,98,4,2,6,4,2,2,5,3
1,3,21478,3,1,1,21,NA,50,3,8,3,5,3,92,4,2,2,2,4,2,2,5
1,1,23397,1,1,1,21,NA,60,NA,NA,NA,1,1,98,1,1,1,1,1,1,1,1
1,1,23398,1,1,1,21,NA,60,NA,NA,NA,1,1,98,1,1,1,1,1,1,1,1
1,3,24488,3,1,1,21,NA,60,NA,NA,NA,1,1,98,2,2,6,2,2,2,4,7
1,3,24489,3,1,1,21,NA,60,NA,NA,NA,1,1,98,5,2,2,4,4,3,4,4
1,1,24490,3,1,1,21,NA,60,NA,NA,NA,1,1,98,1,1,1,1,1,1,1,1
1,3,24491,3,1,1,21,NA,60,NA,NA,NA,1,1,98,1,1,1,1,1,1,1,1
1,3,24492,3,1,1,21,NA,50,NA,NA,NA,5,3,92,1,1,1,1,1,1,1,1
1,1,24493,3,1,1,21,NA,50,NA,NA,NA,5,3,92,1,1,1,1,1,1,1,1
1,4,24494,4,1,1,21,NA,50,NA,NA,NA,5,3,92,2,6,6,6,6,6,6,3
1,3,24495,3,1,1,21,NA,50,NA,NA,NA,5,3,92,1,1,1,1,1,1,1,1
1,2,24496,2,1,1,21,NA,50,NA,NA,NA,5,3,92,1,1,1,1,1,1,1,1
2,2,11439,4,2,1,38,NA,31,8,18,0,10,20,70,2,6,6,6,6,6,6,7
4,3,11440,4,2,1,38,NA,31,3,18,13,10,20,70,5,3,4,7,3,3,3,6
4,1,16931,1,3,1,38,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
2,1,16932,1,2,1,38,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,16933,1,3,1,38,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,16934,1,2,1,38,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,16935,1,3,1,38,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
3,1,16936,1,2,1,38,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
2,1,16937,1,2,1,38,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
2,1,16938,1,3,1,38,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,16939,1,2,1,38,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
2,1,16940,1,2,1,38,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,4,11441,4,2,1,38,NA,31,3,3,3,10,20,70,4,2,2,6,6,6,6,7
4,1,16941,1,3,1,38,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,4,11442,4,2,1,38,NA,31,3,0,3,10,20,70,2,2,6,2,2,2,6,7
1,3,21788,3,1,1,38,NA,31,3,8,8,10,20,70,2,2,2,2,2,2,2,2
1,1,23606,1,1,1,38,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
1,3,21249,3,1,1,26,NA,53,3,3,18,0,8,92,3,2,2,2,4,4,6,4
1,4,21250,4,1,1,26,NA,53,3,8,8,0,8,92,6,6,6,6,6,6,6,7
1,4,21251,4,1,1,26,NA,53,8,0,3,0,8,92,2,2,2,2,2,4,6,7
1,2,21252,4,1,1,26,NA,53,8,35,0,0,8,92,2,6,6,2,2,2,6,3
1,1,21253,4,1,1,26,NA,75,3,8,3,NA,30,70,2,2,2,2,2,2,2,3
1,3,21254,4,1,1,26,NA,53,3,0,8,0,8,92,6,6,6,6,6,4,6,7
1,2,21255,3,1,1,26,NA,75,3,3,8,NA,30,70,2,2,6,2,2,4,2,7
1,4,21256,4,1,1,26,NA,75,3,0,18,NA,30,70,2,2,2,2,2,2,4,7
1,4,21257,4,1,1,26,NA,75,3,18,3,NA,30,70,5,2,2,5,4,4,2,4
1,4,21258,4,1,1,26,NA,53,3,0,3,0,8,92,2,2,2,4,2,2,2,7
1,4,21259,4,1,1,26,NA,75,8,8,0,NA,30,70,2,6,2,2,2,6,2,7
1,4,21260,4,1,1,26,NA,53,35,0,35,0,8,92,2,6,6,6,6,6,6,7
1,4,21261,4,1,1,26,NA,53,8,0,3,0,8,92,2,4,2,4,2,4,6,3
1,1,24391,3,1,1,26,NA,53,NA,NA,NA,0,8,92,1,1,1,1,1,1,1,1
1,1,24392,1,1,1,26,NA,53,NA,NA,NA,0,8,92,1,1,1,1,1,1,1,1
1,4,24393,4,1,1,26,NA,75,NA,NA,NA,NA,30,70,4,2,4,4,4,5,4,6
4,4,11501,4,2,0,13,NA,66,8,18,0,10,10,80,4,4,4,4,4,4,4,4
3,3,11503,2,2,0,13,NA,66,8,0,3,10,10,80,4,6,4,4,4,2,2,7
4,4,11498,4,2,0,13,NA,66,8,13,3,10,10,80,6,6,6,6,6,6,6,3
4,1,16997,1,2,0,13,NA,66,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
3,3,11499,3,3,0,13,NA,66,3,8,0,10,10,80,2,4,6,2,2,6,2,3
2,1,16991,1,3,0,13,NA,66,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,4,11502,4,2,0,13,NA,66,3,0,3,10,10,80,6,2,3,4,2,2,6,7
4,3,11504,4,2,0,13,NA,66,3,25.5,0,10,10,80,2,2,6,2,2,2,6,7
4,3,11505,2,3,0,13,NA,66,3,0,3,10,10,80,4,4,4,4,4,4,4,5
3,1,16996,1,2,0,13,NA,66,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
2,1,16998,1,3,0,13,NA,66,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16994,1,2,0,13,NA,66,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16995,1,2,0,13,NA,66,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
3,3,11500,3,2,0,13,NA,66,8,25.5,0,10,10,80,2,2,2,2,2,2,2,7
4,4,11497,4,3,0,13,NA,66,3,0,0,10,10,80,4,4,4,4,4,4,4,4
2,1,16992,1,2,0,13,NA,66,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
2,1,17000,1,3,0,13,NA,66,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16993,1,2,0,13,NA,66,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
2,1,16999,1,3,0,13,NA,66,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
1,4,21811,4,1,0,13,NA,66,3,25.5,3,10,10,80,4,6,4,2,4,4,6,7
1,1,23612,1,1,0,13,NA,66,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
1,1,23613,1,1,0,13,NA,66,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
3,1,17132,1,3,1,28,NA,55,NA,NA,NA,3,7,90,1,1,1,1,1,1,1,1
2,1,17133,1,3,1,28,NA,65,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,17134,1,2,1,28,NA,60,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
2,2,11584,2,3,1,28,NA,65,8,0,35,5,5,90,2,2,4,4,2,4,4,2
2,3,11585,4,3,1,28,4,65,3,8,8,5,5,90,6,6,2,2,6,6,6,3
2,1,17135,1,3,1,28,NA,60,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
2,3,11586,2,2,1,28,NA,65,3,13,25.5,5,5,90,6,6,6,6,6,6,6,7
2,1,17136,1,2,1,28,NA,55,NA,NA,NA,3,7,90,1,1,1,1,1,1,1,1
2,4,11587,2,2,1,28,NA,60,8,3,3,5,5,90,2,2,2,2,2,2,2,3
4,1,11588,3,3,1,28,NA,65,3,3,35,5,5,90,3,3,5,5,5,5,1,4
3,1,17137,1,3,1,28,NA,65,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,2,11589,4,2,1,28,NA,60,8,8,8,5,5,90,4,2,5,5,4,2,6,5
2,2,11590,3,2,1,28,NA,60,3,8,18,5,5,90,2,2,2,2,4,2,2,3
4,4,11591,4,3,1,28,3.67,65,3,0,0,5,5,90,2,2,2,2,2,5,6,7
4,4,11592,4,3,1,28,NA,65,3,3,3,5,5,90,2,2,2,2,4,2,2,3
4,1,17138,1,2,1,28,NA,60,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,17139,1,3,1,28,NA,55,NA,NA,NA,3,7,90,1,1,1,1,1,1,1,1
4,1,17140,1,2,1,28,NA,55,NA,NA,NA,3,7,90,1,1,1,1,1,1,1,1
2,2,11593,4,3,1,28,3,65,3,13,18,5,5,90,2,2,2,2,4,4,6,7
4,1,17141,1,2,1,28,NA,60,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,17142,1,2,1,28,NA,60,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
2,1,11594,4,2,1,28,NA,60,0,0,0,5,5,90,3,4,2,4,5,2,2,7
2,1,17143,1,3,1,28,NA,55,NA,NA,NA,3,7,90,1,1,1,1,1,1,1,1
4,2,11595,2,2,1,28,4,65,13,3,0,5,5,90,2,2,2,2,2,2,1,7
4,1,17144,1,3,1,28,NA,65,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,4,11596,4,3,1,28,NA,60,3,0,25.5,5,5,90,2,6,2,2,2,6,2,3
4,4,11597,2,3,1,28,1.33,65,3,0,13,5,5,90,2,2,2,4,4,2,4,3
4,2,11598,2,2,1,28,NA,65,3,3,8,5,5,90,6,2,2,6,4,2,2,7
4,1,11599,4,2,1,28,NA,60,18,35,13,5,5,90,5,5,5,5,5,5,5,5
4,4,11600,4,3,1,28,NA,65,0,3,0,5,5,90,4,4,4,4,4,4,4,7
3,3,11601,2,2,1,28,NA,65,8,13,3,5,5,90,2,2,2,2,2,2,2,3
3,3,11602,3,2,1,28,NA,65,3,3,0,5,5,90,2,2,2,2,2,2,2,2
4,4,11603,4,2,1,28,NA,60,3,0,3,5,5,90,3,2,2,3,5,3,6,3
2,1,17145,1,2,1,28,NA,65,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,11604,4,3,1,28,NA,65,3,0,13,5,5,90,4,2,4,4,6,2,1,3
4,4,11605,4,2,1,28,NA,60,3,0,3,5,5,90,4,4,2,2,4,4,2,7
4,4,11606,4,2,1,28,4,65,3,0,3,5,5,90,4,6,6,6,6,6,4,7
4,1,17146,1,2,1,28,NA,60,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,17147,1,3,1,28,NA,60,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,3,11607,3,2,1,28,NA,65,8,8,3,5,5,90,4,2,2,2,4,2,5,5
4,1,17148,1,2,1,28,NA,55,NA,NA,NA,3,7,90,1,1,1,1,1,1,1,1
2,1,17149,1,2,1,28,NA,60,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
3,3,11608,3,3,1,28,NA,65,3,0,8,5,5,90,2,2,6,2,2,2,2,3
4,1,17150,1,3,1,28,NA,60,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,4,11609,4,3,1,28,NA,65,3,3,3,5,5,90,1,2,2,2,2,6,6,3
4,4,11611,2,2,1,28,NA,65,3,3,3,5,5,90,2,2,2,2,4,2,6,5
4,1,17151,1,3,1,28,NA,55,NA,NA,NA,3,7,90,1,1,1,1,1,1,1,1
4,1,17152,1,2,1,28,NA,55,NA,NA,NA,3,7,90,1,1,1,1,1,1,1,1
4,1,17153,1,2,1,28,NA,55,NA,NA,NA,3,7,90,1,1,1,1,1,1,1,1
4,4,11612,4,2,1,28,NA,65,3,0,3,5,5,90,2,2,2,2,2,2,2,2
1,4,21831,4,1,1,28,NA,60,3,3,8,5,5,90,3,5,5,5,5,5,5,5
1,3,21832,4,1,1,28,NA,65,3,13,8,5,5,90,6,2,3,2,2,2,6,7
1,3,21833,4,1,1,28,NA,65,3,13,13,5,5,90,4,5,4,5,4,5,5,4
1,4,21834,4,1,1,28,NA,60,3,3,13,5,5,90,3,4,4,4,5,3,2,3
1,4,21835,4,1,1,28,NA,55,3,0,3,3,7,90,4,4,2,4,5,4,4,3
1,4,21836,4,1,1,28,NA,65,3,0,25.5,5,5,90,3,4,3,4,3,3,5,7
1,2,24635,2,1,1,28,NA,60,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
1,4,24636,4,1,1,28,NA,60,NA,NA,NA,5,5,90,3,2,2,2,5,6,6,3
1,1,24637,3,1,1,28,NA,60,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
1,4,24638,4,1,1,28,NA,60,NA,NA,NA,5,5,90,5,4,2,4,4,4,4,7
1,1,24639,4,1,1,28,NA,65,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
1,1,24640,4,1,1,28,NA,65,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
1,3,24641,3,1,1,28,NA,65,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
1,2,24642,2,1,1,28,NA,65,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
1,1,24643,4,1,1,28,NA,65,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
1,4,24644,4,1,1,28,NA,65,NA,NA,NA,5,5,90,6,6,6,6,6,6,6,3
4,1,20800,1,3,1,18,NA,32,NA,NA,NA,2,20,78,1,1,1,1,1,1,1,1
3,2,13563,2,2,1,18,4,32,3,8,13,2,20,78,2,6,2,2,6,6,6,7
4,1,20801,1,2,1,18,NA,38,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
2,1,20802,1,2,1,18,NA,69,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,4,13564,4,3,1,18,NA,32,13,8,0,2,20,78,2,6,6,2,2,2,2,3
4,1,20803,1,3,1,18,NA,32,NA,NA,NA,2,20,78,1,1,1,1,1,1,1,1
4,1,20804,1,3,1,18,NA,69,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,20805,1,3,1,18,NA,32,NA,NA,NA,2,20,78,1,1,1,1,1,1,1,1
2,1,20806,1,3,1,18,NA,69,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,4,13565,4,3,1,18,NA,69,3,0,0,5,5,90,5,5,4,4,5,2,4,7
4,1,20807,1,3,1,18,NA,32,NA,NA,NA,2,20,78,1,1,1,1,1,1,1,1
4,4,13566,4,2,1,18,3.33,69,8,25.5,3,5,5,90,2,2,2,2,2,2,2,3
4,4,13567,4,3,1,18,3,69,8,8,3,5,5,90,4,4,2,4,2,2,2,7
4,1,20808,1,1,1,18,NA,38,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,20809,1,3,1,18,NA,69,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,4,13568,4,3,1,18,NA,32,8,0,3,2,20,78,2,2,4,4,4,4,2,3
4,4,13569,4,3,1,18,NA,32,3,8,13,2,20,78,2,6,2,4,4,2,4,7
4,1,20810,1,3,1,18,NA,69,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,4,13570,4,2,1,18,NA,32,13,8,8,2,20,78,6,6,6,6,6,6,6,6
4,1,20811,1,3,1,18,NA,32,NA,NA,NA,2,20,78,1,1,1,1,1,1,1,1
4,4,13571,4,2,1,18,NA,69,3,0,8,5,5,90,2,2,2,2,2,2,2,3
4,4,13572,4,3,1,18,NA,32,3,35,3,2,20,78,4,4,4,4,4,4,4,3
4,1,20812,1,3,1,18,NA,32,NA,NA,NA,2,20,78,1,1,1,1,1,1,1,1
4,1,20813,1,3,1,18,NA,32,NA,NA,NA,2,20,78,1,1,1,1,1,1,1,1
